incident_id,incident_category,optimal_time_mins
978,security,7.183915511093642
979,healthcare,10.619717276731574
980,healthcare,1.3109587029758933
981,healthcare,6.905850944454128
982,security,15.098395646543203
983,healthcare,2.9312196629488785
984,security,4.043056864415191
985,fire_disaster,11.837248532765289
986,security,2.195499121670835
987,healthcare,2.1274938386199422
988,healthcare,15.004326213835034
989,security,9.677688885570356
990,healthcare,1.596777120947241
991,transport,4.928126894019519
992,security,4.849616369431784
993,healthcare,3.6150859274347837
994,healthcare,6.6018709810496325
995,healthcare,0.8426620077882278
996,transport,7.687159806732469
997,fire_disaster,3.945704309870013
998,security,6.309404641804999
999,healthcare,2.7670201448055844
1000,security,2.1546010372135953
1001,fire_disaster,6.3805598903805105
1002,security,13.015997662025374
1003,transport,0.4449313090842245
1004,transport,4.839922413630172
1005,security,1.9453099945766748
1006,security,2.974501880801038
1007,healthcare,1.4423935259785996
1008,healthcare,0.7669698516081881
1009,healthcare,2.2183525915847624
1010,healthcare,2.273557274430448
1011,security,6.362819762641819
1012,security,1.3038815687880931
1013,healthcare,2.0995384597524045
1014,security,2.8645334547387358
1015,security,2.4055382634480154
1016,fire_disaster,5.168593860652624
1017,healthcare,7.214030689018115
1018,security,0.626397802946678
1019,transport,0.0
1020,healthcare,11.834835144183808
1021,healthcare,12.918105388386381
1022,security,0.642694900903908
1023,healthcare,4.734629493638033
1024,healthcare,1.5247106262367098
1025,healthcare,0.500831780802052
1026,transport,5.695609077914425
1027,security,3.9916650373257436
1028,fire_disaster,12.179619785300373
1029,healthcare,6.387921181775508
1030,healthcare,6.389011963072771
1031,healthcare,3.2226850221554213
1032,transport,4.155271806730718
1033,security,2.95678838439582
1034,security,7.833448486276966
1035,fire_disaster,7.786347158443698
1036,security,7.015997394699594
1037,healthcare,2.644440950181832
1038,transport,6.473980965534882
1039,fire_disaster,17.57583185312858
1040,fire_disaster,4.499376904660084
1041,healthcare,7.835001022250484
1042,security,5.084850793828093
1043,fire_disaster,7.212796990337229
1044,security,3.821372290992532
1045,healthcare,6.866162182771793
1046,security,9.28776410119666
1048,security,2.137029063516721
1049,fire_disaster,5.1791764423059
1050,healthcare,7.557676326225993
1051,healthcare,2.714536991365032
1052,fire_disaster,7.123918883195854
1053,healthcare,3.42744854451018
1054,fire_disaster,6.888761775197764
1055,security,7.0815074149158015
1056,healthcare,4.061172979659889
1057,healthcare,9.96569647904062
1058,healthcare,6.207793129785332
1059,healthcare,4.2118930982738165
1060,healthcare,10.552568361811137
1061,security,9.417557394543696
1062,healthcare,3.061418566217925
1063,fire_disaster,5.270081860032807
1064,healthcare,10.672532459222635
1065,security,8.474076727008109
1066,security,3.0697506297906463
1067,healthcare,3.858493099820558
1068,transport,5.973489135198803
1069,security,5.13264366465155
1070,security,7.805062630413192
1071,healthcare,7.007282466596354
1072,healthcare,6.261388687646797
1073,healthcare,12.36191841049575
1074,security,11.979070046833835
1075,fire_disaster,1.140960136665945
1076,transport,7.3411758461000565
1077,security,5.256074964308293
1078,healthcare,3.082052564678697
1079,healthcare,8.749736253757447
1080,security,2.3460640240458637
1081,transport,3.0178781886143615
1082,security,2.99574051565643
1083,transport,21.855712705375844
1084,healthcare,0.9414829911932754
1085,fire_disaster,7.563261453217216
1086,transport,2.977776830105033
1087,security,6.610337874646123
1088,healthcare,2.356561244360814
1089,security,7.176771456611967
1090,security,5.932173528828704
1091,fire_disaster,13.460676668367297
1092,security,8.236602555475477
1093,security,3.7957792997003237
1094,healthcare,5.020139377081631
1095,fire_disaster,12.642297747434386
1096,healthcare,7.275660143224232
1097,transport,3.936910754835432
1098,security,6.817770823766592
1099,healthcare,3.222797890466705
1100,healthcare,14.731770019820678
1101,healthcare,2.1041068981004774
1102,healthcare,4.395921838232021
1103,fire_disaster,5.763903746248667
1104,fire_disaster,12.179521414023363
1105,transport,9.517770962136904
1106,fire_disaster,9.620734278472446
1107,healthcare,1.9791363259621508
1108,healthcare,3.851845007795116
1109,transport,6.374486711218432
1110,healthcare,1.1325191115795816
1111,healthcare,1.7677361913170655
1112,transport,2.8182521381645644
1113,security,14.727098459580025
1114,healthcare,10.314075543042318
1115,healthcare,6.659834160318244
1116,transport,5.869237830946555
1117,healthcare,1.7499816058575113
1118,security,8.551369993417067
1119,healthcare,4.503101769709788
1120,security,6.871292967604296
1121,healthcare,6.618892324529686
1122,healthcare,4.764171456011515
1123,security,8.193425750804462
1124,transport,5.762216923052962
1125,healthcare,2.7509670702189557
1126,healthcare,1.4789080598694564
1127,transport,7.715700476082399
1128,transport,4.4561554529312035
1129,healthcare,11.62571467492588
1130,healthcare,1.7479962036193166
1131,transport,7.331557617389887
1132,fire_disaster,7.426188489624106
1133,security,2.427574012658576
1134,fire_disaster,4.064173889874064
1135,healthcare,7.02047161277151
1136,transport,5.305533587463771
1137,security,2.4479752930220413
1138,security,6.865827283450824
1139,fire_disaster,9.718154784463849
1140,healthcare,9.810234769063392
1141,healthcare,1.9172760992431759
1142,healthcare,1.6980730603371261
1143,security,2.0735020202821834
1144,transport,8.139565229544264
1145,fire_disaster,16.01591131696424
1146,healthcare,0.6718532908758138
1147,healthcare,6.368256403951658
1148,healthcare,2.787838114457193
1149,healthcare,0.48890660873140557
1150,healthcare,5.604813712329878
1151,security,12.462914449015829
1152,transport,4.155271806730718
1153,healthcare,3.1128507640981655
1154,healthcare,3.990291223275409
1155,security,1.8023963871826685
1156,security,3.206726153295627
1157,healthcare,5.037728458677237
1158,healthcare,2.0663914499001796
1159,transport,12.993882373560139
1160,transport,2.9125228448628877
1161,security,7.5736417978782375
1162,transport,6.67778789509461
1163,security,9.085596405838817
1164,security,1.342105131196853
1165,security,2.1612550733236326
1166,fire_disaster,7.7453351096126415
1167,healthcare,4.171765738851673
1168,healthcare,5.827144282609271
1169,healthcare,0.7471085196438612
1170,security,7.711789618590495
1171,security,10.959309231068584
1172,healthcare,2.6380107441872402
1173,security,3.0563737697665134
1174,security,2.990084443000747
1175,transport,6.417450125512279
1176,security,10.274724519595773
1177,security,4.947777037570062
1178,healthcare,2.221208894940838
1179,transport,4.5077123238163805
1180,security,10.46149966200908
1181,security,6.187818424764472
1182,security,2.562584134333889
1183,healthcare,1.0495591408354008
1184,fire_disaster,17.390947299732666
1185,healthcare,2.5223483141768734
1186,transport,0.7019720405573859
1187,transport,5.634985533995705
1188,healthcare,1.6616593398269157
1189,transport,8.956058454174563
1190,security,1.4645559031517383
1191,transport,5.642198130754107
1192,fire_disaster,10.133458815509163
1193,healthcare,3.3264067351953788
1194,healthcare,5.154406381947944
1195,security,3.571711031996193
1196,fire_disaster,7.8544329228862315
1197,healthcare,4.242872463585564
1198,fire_disaster,2.2257088499487683
1199,security,8.597808527111225
1200,fire_disaster,9.538019178725154
1201,transport,11.03649317257666
1202,fire_disaster,5.772833428986733
1203,healthcare,0.9250128859016384
1204,healthcare,5.217596284158062
1205,security,2.728502680533988
1206,healthcare,2.982643263874097
1207,security,2.6442463267525076
1208,healthcare,11.975413059225849
1209,healthcare,7.813554557486091
1210,healthcare,4.44953933946981
1211,security,4.413189904338637
1212,security,4.648403215368654
1213,fire_disaster,12.440696864579442
1214,security,2.8632340288755236
1215,transport,2.9944404113520853
1216,security,6.398389998169609
1217,healthcare,1.2161405451567302
1218,fire_disaster,4.231894299454479
1219,fire_disaster,5.150530605574182
1220,security,3.3961164691611847
1221,healthcare,0.6417115317842461
1222,fire_disaster,2.3055845930044874
1223,healthcare,2.405625198088619
1224,healthcare,6.6018709810496325
1225,healthcare,6.039289583860169
1226,healthcare,1.920726403774482
1227,healthcare,1.7479962036193166
1228,transport,4.397306806076162
1229,transport,1.2106806887819792
1230,security,6.368219392178641
1231,fire_disaster,25.123925104936713
1232,healthcare,3.5092604898913655
1233,healthcare,3.300950711684223
1234,healthcare,0.6057836120863924
1235,healthcare,2.5428692141542206
1236,fire_disaster,5.563153966528284
1237,security,3.98188577744314
1238,healthcare,9.674590886200841
1239,healthcare,10.330330841845372
1240,transport,11.28959334369025
1241,transport,2.498512245878982
1242,security,1.3514705540217709
1243,transport,19.228148539268823
1244,transport,2.618077404600471
1245,security,4.402740956316067
1246,fire_disaster,3.356107874955302
1247,fire_disaster,3.459226647753215
1248,security,5.4758499698537
1249,healthcare,4.350165254294172
1250,healthcare,4.749428298997631
1251,transport,12.428618613694612
1252,healthcare,3.605370524571562
1253,healthcare,5.362135755876839
1254,healthcare,20.236818563752863
1255,security,0.4586035651895184
1256,healthcare,4.217408627032908
1257,healthcare,0.4897463350413865
1258,security,0.7008029878203678
1259,security,3.1108654629871726
1260,security,6.934716344207213
1261,healthcare,20.726486716480046
1262,healthcare,2.70966971161705
1263,transport,3.670147775048838
1264,security,0.29530550938550537
1265,transport,6.018258094483211
1266,healthcare,4.350165254294172
1267,security,9.455258530397137
1268,healthcare,4.96649046348582
1269,fire_disaster,15.754276782416214
1270,healthcare,1.180421181112432
1271,security,5.051777780408963
1272,security,1.8951261711146445
1273,transport,6.069804759899219
1274,fire_disaster,2.243146032052388
1275,healthcare,0.9799069909881806
1276,transport,5.9438765166187135
1277,transport,5.287725643121839
1278,healthcare,8.11270454748315
1279,security,2.789265877367919
1280,healthcare,6.322967849976908
1281,security,3.9754270303725945
1282,healthcare,4.983227838308085
1283,transport,5.975399922811087
1284,security,6.307885812435936
1285,transport,6.6956185413770175
1286,healthcare,2.0080301010962023
1287,healthcare,4.8216142006455796
1288,healthcare,42.25251722285943
1289,security,1.6812617578389515
1290,healthcare,4.231236565010909
1291,transport,6.290240237164204
1292,healthcare,0.9009454752999759
1293,security,15.901956042462462
1294,security,6.309559067088994
1295,fire_disaster,6.74351481511136
1296,healthcare,0.9936493373781526
1297,security,5.989260472707218
1298,healthcare,4.342459143795798
1299,security,2.559253973753874
1300,healthcare,3.521075855960588
1301,healthcare,1.694054970887946
1302,security,3.6775496791991866
1303,security,15.368061199389228
1304,security,8.34225102408444
1305,security,3.647956451353377
1306,fire_disaster,6.917987170161281
1307,security,4.599949821147114
1308,healthcare,5.276634156447168
1309,security,8.000332574255836
1310,fire_disaster,21.835322195372573
1311,transport,8.936867670779808
1312,healthcare,3.8736394601723974
1313,healthcare,0.485291881975227
1314,security,7.603441123383408
1315,security,4.007725343002355
1316,security,6.319255404365012
1317,healthcare,2.9125186637875107
1318,fire_disaster,4.499376904660084
1319,transport,5.222293759884482
1320,transport,9.308616610316998
1321,security,3.209382388086465
1322,healthcare,3.6131764330873404
1323,security,2.502401780392277
1324,security,6.734270241201222
1325,security,8.692896542652301
1326,transport,8.38026387242486
1327,transport,9.74923948771561
1328,healthcare,8.322490820127353
1329,security,4.665305575329799
1330,fire_disaster,4.429594212775833
1331,security,2.434469761624122
1332,transport,6.688141191450323
1333,security,3.5132951268800556
1334,security,1.7923331031981309
1335,healthcare,10.330330841845372
1336,healthcare,3.323972355713338
1337,security,2.9065292212876335
1338,transport,2.684023795524189
1339,security,13.991305601208888
1340,fire_disaster,10.027090131220453
1341,fire_disaster,16.325430432736745
1342,healthcare,4.61813516188875
1343,fire_disaster,11.586672719929709
1344,fire_disaster,9.608941171092177
1345,fire_disaster,20.033355103071962
1346,security,3.0110391170861157
1347,security,3.101614583837841
1348,healthcare,6.744842874894517
1349,healthcare,11.32616751323161
1350,fire_disaster,7.212796990337229
1351,healthcare,7.084957967784585
1352,security,1.8482070712491954
1353,healthcare,1.2161405451567302
1354,fire_disaster,2.393525698407228
1355,healthcare,0.14968948970965798
1356,healthcare,5.942985553706496
1357,security,3.101280060186841
1358,fire_disaster,10.74350413633286
1359,healthcare,5.637710694539196
1360,security,6.9651621491787985
1361,fire_disaster,18.617178734107565
1362,healthcare,3.9793259541869324
1363,security,12.440720138036303
1364,transport,6.31405268941181
1365,security,10.880343873984314
1366,healthcare,2.1387875262174907
1367,security,7.078798672949459
1368,healthcare,10.13154962166009
1369,healthcare,6.5527292721968395
1370,fire_disaster,4.258873535162498
1371,healthcare,8.269947971710549
1372,healthcare,11.073152615401566
1373,fire_disaster,13.058743577072692
1374,fire_disaster,16.31208331421855
1375,fire_disaster,3.8812027186675104
1376,healthcare,8.76748977810476
1377,healthcare,8.948483256089354
1378,healthcare,4.980888390529032
1379,security,3.804035856844398
1380,healthcare,3.422901291590187
1381,security,6.527383238276287
1382,healthcare,6.776339517260653
1383,fire_disaster,2.3760756211722356
1384,security,3.109725294368059
1385,security,8.645838738931092
1386,security,3.3205363970419386
1387,healthcare,6.6931287293497945
1388,fire_disaster,8.205758915662482
1389,healthcare,7.383775771115554
1390,fire_disaster,3.361477262820896
1391,healthcare,2.6579511632567745
1392,fire_disaster,13.520062581373686
1393,security,6.505446548973469
1394,security,3.6404005344063703
1395,fire_disaster,4.995471091371579
1396,security,2.6492247739521853
1397,healthcare,20.726486716480046
1398,fire_disaster,11.740000663698783
1399,security,9.085596405838817
1400,fire_disaster,6.962624006163513
1401,healthcare,7.355792477643528
1402,security,6.037290100478634
1403,security,5.386354439689216
1404,healthcare,2.920234767179175
1405,healthcare,12.081576300354046
1406,transport,4.177533807499782
1407,healthcare,2.5529636522324783
1408,security,2.867869994322447
1409,security,8.88522231124119
1410,transport,4.028429426448903
1411,fire_disaster,2.6575954008206226
1412,healthcare,2.6364633811812457
1413,healthcare,4.966678134202772
1414,security,8.839747854338416
1415,healthcare,3.3095181640773954
1416,fire_disaster,4.3990340662501755
1417,healthcare,9.849692981391463
1418,healthcare,3.2364968412647652
1419,security,4.203226732312228
1420,fire_disaster,6.3955015632309635
1421,transport,11.231903562384465
1422,transport,6.8876336977222135
1423,fire_disaster,4.937280058437271
1424,healthcare,8.10248087266377
1425,fire_disaster,12.934202710100738
1426,healthcare,2.7231751993886206
1427,security,6.628642404733518
1428,security,20.456955085366868
1429,healthcare,6.06901439342283
1430,transport,6.710794248818852
1431,healthcare,8.415510546706049
1432,transport,2.9097524955482372
1433,healthcare,3.423417011417536
1434,security,4.555324557935775
1435,security,4.664901497142302
1436,fire_disaster,7.786211252026152
1437,healthcare,9.735628123915866
1438,fire_disaster,12.530092155666203
1439,healthcare,4.44953933946981
1440,healthcare,5.507560610949304
1441,transport,1.6648451816786456
1442,security,6.746991336613651
1443,fire_disaster,9.11115087945311
1444,fire_disaster,5.453253795977025
1445,healthcare,0.8534785818904894
1446,healthcare,2.6280264029991938
1447,security,6.741984147402862
1448,transport,5.160878053906283
1449,healthcare,2.226164219637377
1450,healthcare,1.7063341911444698
1451,transport,6.56252840862607
1452,security,3.8358610653740826
1453,fire_disaster,20.17843060238158
1454,healthcare,3.521075855960588
1455,transport,2.141502480883749
1456,healthcare,3.872430722064276
1457,fire_disaster,0.6306499605796091
1458,transport,6.334065359278214
1459,healthcare,8.775376599495214
1460,healthcare,6.385853631738922
1461,security,3.720658663465679
1462,transport,2.6137764773978986
1463,security,6.434944683254978
1464,transport,5.530580339863089
1465,transport,5.070929881176345
1466,security,7.982707421079942
1467,security,1.008658817940174
1468,security,2.8534991191117935
1469,security,2.0951926023360405
1470,healthcare,0.6786404945256679
1471,healthcare,11.371855978492526
1472,transport,3.7784594630844244
1473,security,2.483534811524542
1474,security,3.951474663785818
1475,security,3.0446254275811606
1476,healthcare,3.099122225623276
1477,healthcare,1.1626082478795052
1478,healthcare,0.2375051243353145
1479,healthcare,7.9721015420175325
1480,security,9.417557394543696
1481,security,5.678790809438271
1482,transport,7.861126942828707
1483,security,0.4586035651895184
1484,fire_disaster,14.821620746365136
1485,transport,2.1335643853435085
1486,security,1.8393908080501218
1487,security,1.1979137537260278
1488,transport,0.771085958381349
1489,transport,6.133255326681391
1490,security,4.4140031944033655
1491,security,8.748167358162464
1492,healthcare,4.098676026300198
1493,security,2.4463139203669226
1494,fire_disaster,11.280774653271926
1495,healthcare,8.540758978320035
1496,transport,12.60023101737716
1497,transport,4.599722906324761
1498,fire_disaster,3.082207685512338
1499,transport,4.54551568031403
1500,security,1.8755041100899683
1501,healthcare,4.0646373657575445
1502,security,2.0864300064100596
1503,transport,6.7762467333481355
1504,security,1.761106654215039
1505,security,4.862727493535931
1506,security,5.848020614432687
1507,security,6.357388626353898
1508,transport,7.000068466968306
1509,transport,6.882277288757362
1510,healthcare,6.016656630146157
1511,healthcare,3.7253268574087475
1512,healthcare,5.637710694539196
1513,transport,7.187546344259969
1514,healthcare,6.744842874894517
1515,security,7.38370416926452
1516,healthcare,7.824980669896574
1517,fire_disaster,10.920228941799497
1518,healthcare,2.161559368310792
1519,security,1.0271127793625217
1520,healthcare,7.24583442627295
1521,security,2.535457926304301
1522,transport,3.9334198965990677
1523,fire_disaster,2.4541811276008474
1524,transport,4.179214851963879
1525,healthcare,1.9903606699911043
1526,healthcare,7.007853823732872
1527,transport,8.26257720483763
1528,security,3.0089355265119324
1529,security,7.502130521186808
1530,healthcare,15.004326213835034
1531,transport,4.999068413350899
1532,healthcare,6.039289583860169
1533,security,2.2126064003980113
1534,fire_disaster,8.560938698708904
1535,healthcare,1.4386818099998928
1536,healthcare,15.903069626266849
1537,healthcare,2.051349449184385
1538,security,5.076636913731284
1539,healthcare,1.0972389007418686
1540,security,13.526980788919898
1541,fire_disaster,13.23077561133068
1542,healthcare,3.5253198297850923
1543,security,0.5367800323290737
1544,security,0.36395398940567414
1545,fire_disaster,6.85577012467973
1546,healthcare,3.220604118713234
1547,security,2.980417002446322
1548,healthcare,5.079501471255678
1549,healthcare,1.9642282589973594
1550,transport,11.973674627790958
1551,healthcare,15.004326213835034
1552,fire_disaster,23.82488852030336
1553,transport,6.123856237866712
1554,healthcare,5.991104041064486
1555,fire_disaster,7.600479251553097
1556,healthcare,5.974949801967669
1557,security,5.683538250518726
1558,fire_disaster,8.016439864059071
1559,transport,8.850816628323821
1560,fire_disaster,6.290413246713789
1561,transport,2.9570964434067504
1562,transport,1.772344910765918
1563,security,22.018880782405024
1564,security,1.9958976873044358
1565,security,6.774648730385733
1566,transport,3.6582028870159826
1567,security,5.7470358755958735
1568,security,6.065282684436112
1569,security,5.376149880955252
1570,healthcare,3.211039230150737
1571,healthcare,4.17871398025657
1572,healthcare,3.6227243053460465
1573,security,18.77463687270838
1574,transport,4.299675942147856
1575,healthcare,2.1547646383412387
1576,fire_disaster,4.656083336224734
1577,fire_disaster,8.298583563301621
1578,security,2.813540065156123
1579,security,6.140865022144661
1580,security,3.109725294368059
1581,fire_disaster,6.669062116110047
1582,healthcare,3.338860015959819
1583,security,5.466185029955926
1584,security,3.8610757588448172
1585,healthcare,8.399440094572638
1586,fire_disaster,10.409416216301784
1587,healthcare,5.5947554854457024
1588,security,5.830006634368265
1589,transport,9.142585562183587
1590,healthcare,0.0
1591,transport,3.0649122055434805
1592,security,3.3334898263232566
1593,healthcare,1.945873878149109
1594,security,9.978456796259564
1595,security,6.646287211411422
1596,fire_disaster,11.806062412739964
1597,healthcare,1.1118260819819836
1598,healthcare,4.202805417002624
1599,security,3.2456435003071245
1600,healthcare,5.053971398547986
1601,security,8.83401662975334
1602,security,2.0123239499143124
1603,security,9.756178733557885
1604,healthcare,2.596786179570157
1605,healthcare,0.0
1606,security,8.190972494026237
1607,transport,8.245218480872918
1608,healthcare,4.692454079481645
1609,healthcare,10.813021124374904
1610,transport,6.488407690791386
1611,fire_disaster,9.551121365868557
1612,security,2.7101828467656683
1613,security,5.5204886690370385
1614,security,1.218504797140654
1615,transport,3.753066712977044
1616,healthcare,2.157992177485522
1617,healthcare,1.4870711500940326
1618,security,3.9329272329168643
1619,healthcare,8.462312683418574
1620,healthcare,4.363246275273459
1621,transport,6.674289115201209
1622,fire_disaster,12.630154032171289
1623,fire_disaster,13.550541114414008
1624,healthcare,11.500319228281857
1625,security,3.558572277152406
1626,security,8.446590035677552
1627,healthcare,2.157992177485522
1628,security,2.1546392605811593
1629,security,3.252000769885552
1630,security,7.984863176389904
1631,security,12.152105070149396
1632,transport,2.1647020373712156
1633,security,6.935915942217761
1634,security,6.121597025821191
1635,fire_disaster,3.6189070602892497
1636,security,6.417087136915856
1637,healthcare,7.114649418398143
1638,fire_disaster,12.900793965527969
1639,security,2.5807076038077676
1640,security,4.220958203195644
1641,fire_disaster,12.362469970677944
1642,security,3.8137542302614853
1643,security,6.417087136915856
1644,transport,5.787545137285303
1645,healthcare,1.8093437763552556
1646,healthcare,4.685123769889866
1647,healthcare,3.9616382796745175
1648,security,13.196832145488942
1649,healthcare,2.9267142636471184
1650,transport,4.611113963373791
1651,transport,2.2897727230944604
1652,healthcare,1.193258896466363
1653,transport,4.341955139128358
1654,security,2.8137074401552047
1655,fire_disaster,7.597772484884209
1656,healthcare,1.8650642831806956
1657,security,6.372928529233664
1658,transport,4.8023208865850915
1659,security,3.577125503216529
1660,transport,5.255367167220511
1661,fire_disaster,10.2631010048613
1662,transport,4.315684892061295
1663,security,2.3369181897244533
1664,fire_disaster,2.0731444965084185
1665,healthcare,0.585639635245284
1666,healthcare,2.053662294949152
1667,healthcare,4.966678134202772
1668,security,3.337246493251344
1669,transport,3.999127311156309
1670,fire_disaster,1.779173104367302
1671,fire_disaster,14.64801882066194
1672,security,3.157274844253701
1673,healthcare,0.4164423859334059
1674,healthcare,9.392668419589628
1675,healthcare,3.170540752902754
1676,security,13.851560248474279
1677,healthcare,7.493253371243105
1678,transport,3.080939485457665
1679,security,3.001258802759181
1680,security,5.652660213439413
1681,transport,5.789104030006655
1682,fire_disaster,11.151645775660617
1683,transport,10.690306201333032
1684,healthcare,1.5962560767712752
1685,security,6.417087136915856
1686,security,4.835810993501563
1687,healthcare,4.1032703039828515
1688,transport,10.05903284487905
1689,healthcare,3.63812006999352
1690,healthcare,3.2904127065868343
1691,healthcare,11.452626069059525
1692,transport,9.349692174276113
1693,healthcare,1.708680240275909
1694,security,2.536654543960623
1695,healthcare,5.114802986875416
1696,transport,1.6777609407204102
1697,security,8.970784442606428
1698,security,4.750252894783637
1699,transport,6.8799615169315995
1700,healthcare,0.9425817783576735
1701,security,8.790039044442866
1702,healthcare,6.00606232041556
1703,fire_disaster,7.813625509944851
1704,fire_disaster,10.652394820354976
1705,transport,7.532028436150305
1706,healthcare,3.1488651682196926
1707,healthcare,4.842878315556806
1708,security,5.872035087113949
1709,security,8.108481867440567
1710,security,3.3563471792482398
1711,security,8.10598528529681
1712,fire_disaster,5.6997723317347075
1713,healthcare,2.980214033926298
1714,healthcare,1.3551571528777333
1715,security,2.956839389421668
1716,transport,7.561079263867013
1717,security,8.184440589292864
1718,security,8.432298626079204
1719,healthcare,5.394907439314417
1720,healthcare,2.0487354767700188
1721,security,6.532196125077591
1722,security,3.7542002663968437
1723,security,16.12761066357368
1724,security,16.005891142146584
1725,healthcare,3.0080990130795526
1726,security,0.6693837856807107
1727,healthcare,3.57370767636888
1728,security,8.381147012869182
1729,fire_disaster,3.127320472086928
1730,healthcare,4.5327225128073865
1731,healthcare,1.0561656489992275
1732,security,4.229879051062453
1733,transport,11.860095148952865
1734,security,7.0031800282147305
1735,security,9.301753448732264
1736,transport,5.2977766597288065
1737,security,1.4444478407817052
1738,healthcare,3.8728275536235928
1739,healthcare,4.035557695034563
1740,security,2.572554637554279
1741,fire_disaster,5.766785319428888
1742,transport,6.999503518420549
1743,transport,5.093383037354104
1744,healthcare,2.304936695144355
1745,fire_disaster,6.6340284280222805
1746,security,5.264370430487036
1747,transport,4.662245339542165
1748,security,5.097980214074727
1749,healthcare,11.975413059225849
1750,healthcare,5.744267662191148
1751,fire_disaster,12.809966245309962
1752,security,10.110905438427608
1753,healthcare,8.726708979026553
1754,security,4.171435834241851
1755,healthcare,2.781827793476594
1756,security,5.297794302456989
1757,transport,7.176731224329912
1758,security,5.460697570629544
1759,security,3.249421867210121
1760,security,8.83131440148132
1761,security,7.435706059945691
1762,fire_disaster,8.97576237936343
1763,healthcare,3.148830741114397
1764,security,8.597808527111225
1765,security,4.1352733835573
1766,transport,7.564755302034638
1767,security,2.675762766106114
1768,healthcare,2.706605677831355
1769,fire_disaster,0.32402064382531653
1770,healthcare,12.84702755310535
1771,fire_disaster,12.421359450101898
1772,healthcare,1.4001015894041595
1773,healthcare,6.378016378036622
1774,fire_disaster,4.38290325037256
1775,healthcare,4.970716484978152
1776,security,14.238357282136095
1777,healthcare,7.941162605202923
1778,security,0.7760449611367614
1779,healthcare,8.462312683418574
1780,healthcare,6.492681171942436
1781,security,6.176003031857753
1782,security,4.602827754815976
1783,security,6.741704363568871
1784,security,3.596561048786946
1785,transport,7.013615906033879
1786,fire_disaster,19.512985134536617
1787,healthcare,3.6646192755745597
1788,healthcare,8.846434952086542
1789,fire_disaster,13.155930438803194
1790,security,0.5968064567718974
1791,transport,7.5464790285564805
1792,fire_disaster,4.457802248684913
1793,security,3.878837812147214
1794,healthcare,3.7061391565773723
1795,healthcare,5.395142878267729
1796,fire_disaster,5.684571956660933
1797,fire_disaster,3.9236342398083814
1798,healthcare,11.649644740605169
1799,healthcare,3.5457495359295867
1800,transport,7.5430028811914
1801,healthcare,1.225629617521522
1802,fire_disaster,10.057796190570006
1803,security,12.676921606569358
1804,healthcare,3.572489549876276
1805,healthcare,8.891768228726638
1806,security,5.970216398799499
1807,security,4.027244479038828
1808,transport,3.930028206282024
1809,transport,10.808523434723933
1810,healthcare,2.0788156326867018
1811,fire_disaster,9.502159483641078
1812,healthcare,5.927270942163911
1813,healthcare,8.693869386146952
1814,security,4.195599459173116
1815,healthcare,2.2488764999816246
1816,fire_disaster,13.288059144518135
1817,healthcare,12.35481771789631
1818,fire_disaster,12.415152773150247
1819,fire_disaster,7.4238176773701765
1820,healthcare,5.498646645342115
1821,security,11.41582667867912
1822,healthcare,3.1905999285151903
1823,healthcare,5.396302216893199
1824,security,1.7841500697950603
1825,transport,3.095697458526258
1826,healthcare,2.7714322872018777
1827,security,10.43379577207177
1828,transport,5.200586976194448
1829,security,8.044781398809706
1830,security,6.417087136915856
1831,security,4.858799109181947
1832,fire_disaster,8.815905981524308
1833,transport,2.3390745043426704
1834,healthcare,2.0384612822893797
1835,healthcare,10.2020448747565
1836,security,1.8502713890853433
1837,security,3.9806514406776654
1838,healthcare,2.7072185349067595
1839,security,15.364143779820365
1840,security,1.4613792868954882
1841,fire_disaster,11.890573592086735
1842,security,12.230100768046594
1843,security,3.755290452048416
1844,transport,10.82578318297349
1845,healthcare,5.732304899217505
1846,healthcare,11.649644740605169
1847,transport,3.9552342915732184
1848,security,4.891403773482841
1849,security,5.430441305933069
1850,healthcare,2.980214033926298
1851,healthcare,6.190746712825728
1852,healthcare,5.715490838278494
1853,security,17.870827517478613
1854,security,5.5669797221685835
1855,security,3.4123265626732033
1856,healthcare,2.9534798650029246
1857,transport,7.756352683060044
1858,transport,4.218218730857226
1859,transport,4.66719956366455
1860,security,0.20258907990697114
1861,transport,6.08572967826447
1862,security,7.2390827242201965
1863,security,2.1271118312317494
1864,security,3.1467160541105264
1865,transport,5.6148369580227575
1866,security,4.997624021497251
1867,fire_disaster,6.528750849532901
1868,fire_disaster,6.369352106651174
1869,fire_disaster,8.828094676449355
1870,security,8.83335895199271
1871,fire_disaster,5.043581955010205
1872,security,19.170262280947632
1873,transport,3.77729134479308
1874,healthcare,11.649644740605169
1875,security,6.501737024196982
1876,security,3.788791080506157
1877,healthcare,7.451265596968043
1878,healthcare,1.3551571528777333
1879,security,4.742617010718101
1880,transport,4.924535292169698
1881,healthcare,11.07641602114645
1882,security,12.986706841558247
1883,healthcare,11.313785680040645
1884,fire_disaster,5.939179816895561
1885,healthcare,1.9210766603034386
1886,healthcare,5.013023449726045
1887,security,8.398022674863537
1888,security,4.733310480395526
1889,healthcare,5.202099846282356
1890,healthcare,4.391666484917224
1891,healthcare,10.192004027110565
1892,healthcare,8.52959877524346
1893,security,5.43762937791794
1894,healthcare,11.386407699205625
1895,healthcare,8.891768228726638
1896,fire_disaster,5.638033156541159
1897,security,11.482080181395004
